央视,#genre#
CCTV1,http://qingcheng.pro:7890/udp/238.125.5.1:5140
CCTV1,http://qingcheng.pro:7890/udp/238.125.5.96:5140
CCTV1,http://qingcheng.pro:7890/udp/238.125.0.1:5140
CCTV1,http://office.gofaraway.top:888/udp/238.125.1.1:5140
CCTV1,http://office.gofaraway.top:888/udp/238.125.5.1:5140
CCTV1,http://office.gofaraway.top:888/udp/238.125.5.96:5140
CCTV1,http://office.gofaraway.top:888/udp/238.125.0.1:5140
CCTV10,http://sgl.vpsyun.cc:4000/udp/239.253.238.234:8000
CCTV10,http://vpn.1023.ltd:8888/udp/239.253.224.234:8000
CCTV10,http://221.1.143.246:9998/udp/239.253.250.234:8000
CCTV10,http://www.cjtt.love:9307/rtp/239.253.250.234:8000
CCTV10,http://www.sd966.cn:12314/rtp/239.253.252.234:8000
CCTV10,http://router.bingyu.in:40000/rtp/239.253.252.234:8000
CCTV10,http://ty.19911013.top:8888/rtp/239.253.230.234:8000
CCTV10,http://wh.bh3bbb.com:40000/rtp/239.253.230.234:8000
CCTV10,http://xuweihome.asuscomm.com:3333/rtp/239.253.230.234:8000
CCTV2,http://wuqianmu.synology.me:4000/udp/232.0.0.135:1234
CCTV2,http://home.ofme.cn:8888/udp/232.0.0.135:1234
CCTV2,http://gang.pecmd.cn:6000/udp/232.0.0.135:1234
CCTV2,http://rt4.orangevip.top:8999/udp/232.0.0.135:1234
CCTV2,http://kui123.asuscomm.com:4022/udp/232.0.0.135:1234
CCTV2,http://kui.i234.me:4022/udp/232.0.0.135:1234
CCTV2,http://lt.wuqianmu.cn:4000/udp/232.0.0.135:1234
CCTV2,http://dlttyxgx.x3322.net:4000/udp/232.0.0.2:8738
CCTV2,http://dlttyxgx.x3322.net:4000/udp/232.0.0.132:9144
CCTV2,http://c.qrj.ink:8099/udp/232.0.0.2:8738
CCTV2,http://c.qrj.ink:8099/udp/232.0.0.132:9144
CCTV2,http://jd.sy012.com:4000/udp/232.0.0.2:8738
CCTV2,http://jd.sy012.com:4000/udp/232.0.0.132:9144
CCTV2,http://szxhe.cn:8888/udp/232.0.0.2:8738
CCTV2,http://szxhe.cn:8888/udp/232.0.0.132:9144
CCTV2,http://www.szxhe.cn:8888/udp/232.0.0.2:8738
CCTV2,http://www.szxhe.cn:8888/udp/232.0.0.132:9144
CCTV2,http://cd.sy012.com:4000/udp/232.0.0.2:8738
CCTV2,http://cd.sy012.com:4000/udp/232.0.0.132:9144
CCTV2,http://lovegfs.top:8000/udp/239.120.1.223:9484
CCTV2,http://lovegfs.top:8000/udp/239.120.2.43:5141
CCTV2,http://220.175.145.147:9000/rtp/239.252.220.183:5140
CCTV2,http://gzly.hkychina.com:6002/udp/239.252.220.183:5140
CCTV2,http://gzly.softether.net:6005/udp/239.252.220.183:5140
CCTV2,http://222.241.211.36:10010/udp/239.86.1.173:1234
CCTV2,http://222.241.211.181:10010/udp/239.86.1.173:1234
CCTV2,http://mi4.xyz:8888/udp/239.76.253.152:9000
CCTV2,http://www.tk1986.top:8888/udp/239.76.253.152:9000
CCTV2,http://do.dsp.mp.mi4.xyz:8888/udp/239.76.253.152:9000
CCTV2,http://lede.medahl.com:10098/udp/239.76.253.152:9000
CCTV2,http://www.hn-valve.com:8888/udp/239.76.253.152:9000
CCTV2,http://hcf1314.synology.me:4022/udp/238.1.78.235:7752
CCTV2,http://hcf1314.synology.me:4022/udp/238.1.78.43:6216
CCTV2,http://ly.thzhub.top:5555/udp/238.1.78.235:7752
CCTV2,http://ly.thzhub.top:5555/udp/238.1.78.43:6216
CCTV2,http://www.191919.xyz:8888/udp/238.1.78.235:7752
CCTV2,http://www.191919.xyz:8888/udp/238.1.78.43:6216
CCTV2,http://1.196.154.46:2002/udp/239.16.10.127:2000
CCTV2,http://1.196.154.46:2002/udp/239.16.20.2:10020
CCTV2,http://ik6.iptv8.net:8888/udp/225.1.4.74:1103
CCTV2,http://ik6.iptv8.net:8888/udp/225.1.4.2:1031
CCTV2,http://xingyang.net.cn:4000/udp/225.1.4.74:1103
CCTV2,http://xingyang.net.cn:4000/udp/225.1.4.2:1031
CCTV2,http://y.vlanl.com:4022/rtp/225.1.4.74:1103
CCTV2,http://y.vlanl.com:4022/rtp/225.1.4.2:1031
CCTV2,http://www.91dos.cn:4022/udp/239.61.5.61:1025
CCTV2,http://www.91dos.cn:4022/udp/239.61.2.174:9032
CCTV2,http://e3.woc.iiiya.cn:8888/udp/239.61.5.61:1025
CCTV2,http://e3.woc.iiiya.cn:8888/udp/239.61.2.174:9032
CCTV2,http://e2.woc.iiiya.cn:8888/udp/239.61.5.61:1025
CCTV2,http://e2.woc.iiiya.cn:8888/udp/239.61.2.174:9032
CCTV2,http://175.43.106.84:4022/udp/239.61.5.61:1025
CCTV2,http://175.43.106.84:4022/udp/239.61.2.174:9032
CCTV2,http://itms.xznet.org:41097/rtp/239.254.200.158:6000
CCTV2,http://op.sev7.net:4022/rtp/239.254.200.158:6000
CCTV2,http://www.sjwyp.com:4022/rtp/239.254.200.158:6000
CCTV2,http://www.petzhu.top:7000/rtp/239.254.200.158:6000
CCTV2,http://mail.petzhu.top:7000/udp/239.254.200.158:6000
CCTV2,http://liuxiaobo.top:8888/rtp/239.69.1.102:10250
CCTV2,http://doityoume.x3322.net:5100/rtp/239.69.1.102:10250
CCTV2,http://doityoume.x3322.net:5100/rtp/239.254.96.154:8998
CCTV2,http://www.williamlovesally.com:8010/udp/228.0.0.2:6108
CCTV2,http://www.williamlovesally.com:8010/udp/228.0.0.213:6108
CCTV2,http://183.92.4.163:4000/rtp/228.0.0.2:6108
CCTV2,http://183.92.4.163:4000/rtp/228.0.0.213:6108
CCTV2,http://dun.hitu.vip:8181/udp/239.81.0.115:4056
CCTV2,http://dun.hitu.vip:8181/udp/239.81.0.14:4056
CCTV2,http://nb8.xyz:4000/udp/239.81.0.115:4056
CCTV2,http://nb8.xyz:4000/udp/239.81.0.14:4056
CCTV2,http://www.8700956.top:18888/udp/239.81.0.115:4056
CCTV2,http://www.8700956.top:18888/udp/239.81.0.14:4056
CCTV2,http://qx.kover.eu.org:60008/udp/239.81.0.115:4056
CCTV2,http://qx.kover.eu.org:60008/udp/239.81.0.14:4056
CCTV2,http://www.dsmcloud.top:8888/udp/239.81.0.115:4056
CCTV2,http://www.dsmcloud.top:8888/udp/239.81.0.14:4056
CCTV2,http://120.234.5.28:6000/udp/239.20.0.197:2192
CCTV2,http://120.237.204.54:7000/udp/239.20.0.197:2192
CCTV2,http://203.88.36.232:55555/udp/239.20.0.197:2192
CCTV2,http://183.236.154.137:8605/udp/239.10.0.207:1025
CCTV2,http://nas.jc-hqp.cn:9999/rtp/233.50.201.119:5140
CCTV2,http://sss918.synology.me:8000/rtp/233.50.200.100:5140
CCTV2,http://sss918.synology.me:8000/rtp/233.50.200.25:5140
CCTV2,http://sss918.synology.me:8000/rtp/233.50.200.47:5140
CCTV2,http://sss918.synology.me:8000/rtp/233.50.201.119:5140
CCTV2,http://sss918.synology.me:8000/rtp/233.50.201.2:5140
CCTV2,http://117.176.241.206:4022/udp/239.11.0.108:5140
CCTV2,http://117.176.241.206:4022/udp/239.10.0.146:5140
CCTV2,http://home.await.moe:30000/udp/239.3.1.60:8084
CCTV2,http://magoo.love:7777/udp/239.3.1.60:8084
CCTV2,http://magoo.fun:7777/udp/239.3.1.60:8084
CCTV2,http://webmail.axxe.top:4022/udp/239.3.1.60:8084
CCTV2,http://www.zzmd.fun:8888/udp/239.3.1.60:8084
CCTV2,http://damaohome.top:17777/udp/225.1.8.2:8084
CCTV2,http://damaohome.top:17777/udp/225.1.8.102:8004
CCTV2,http://mccx.cc:18888/udp/225.1.8.2:8084
CCTV2,http://mccx.cc:18888/udp/225.1.8.102:8004
CCTV2,http://omnix.cn:4000/udp/225.1.8.2:8084
CCTV2,http://omnix.cn:4000/udp/225.1.8.102:8004
CCTV2,http://www.omnix.cn:4000/udp/225.1.8.2:8084
CCTV2,http://www.omnix.cn:4000/udp/225.1.8.102:8004
CCTV2,http://chen2804.synology.me:8888/udp/225.1.8.2:8084
CCTV2,http://chen2804.synology.me:8888/udp/225.1.8.102:8004
CCTV2,http://nxlj.cn:1688/udp/239.45.3.208:5140
CCTV2,http://nxlj.cn:1688/udp/239.45.0.1:5140
CCTV2,http://nxlj.cn:1688/udp/239.45.3.189:5140
CCTV2,http://rance.eicp.net:9981/udp/239.45.3.208:5140
CCTV2,http://rance.eicp.net:9981/udp/239.45.0.1:5140
CCTV2,http://rance.eicp.net:9981/udp/239.45.3.189:5140
CCTV2,http://www.jflying0505.top:8888/udp/239.45.3.208:5140
CCTV2,http://www.jflying0505.top:8888/udp/239.45.0.1:5140
CCTV2,http://www.jflying0505.top:8888/udp/239.45.3.189:5140
CCTV2,http://home.qingyuga.me:8888/udp/239.45.3.208:5140
CCTV2,http://home.qingyuga.me:8888/udp/239.45.0.1:5140
CCTV2,http://home.qingyuga.me:8888/udp/239.45.3.189:5140
CCTV2,http://home.nuaa.sh.cn:4000/udp/239.45.3.208:5140
CCTV2,http://home.nuaa.sh.cn:4000/udp/239.45.0.1:5140
CCTV2,http://home.nuaa.sh.cn:4000/udp/239.45.3.189:5140
CCTV2,http://www.17888.fun:10000/udp/239.45.3.208:5140
CCTV2,http://www.17888.fun:10000/udp/239.45.0.1:5140
CCTV2,http://www.17888.fun:10000/udp/239.45.3.189:5140
CCTV2,http://www.ketsusi.com:8822/udp/239.45.3.208:5140
CCTV2,http://www.ketsusi.com:8822/udp/239.45.0.1:5140
CCTV2,http://www.ketsusi.com:8822/udp/239.45.3.189:5140
CCTV2,http://223.167.77.105:4022/rtp/239.45.3.189:5140
CCTV2,http://223.167.134.73:8000/rtp/239.45.3.189:5140
CCTV2,http://a.5iu.xyz:10000/udp/239.255.30.179:8231
CCTV2,http://tv.enlen.vip:4022/udp/239.200.200.104:8084
CCTV2,http://tv.enlen.vip:4022/udp/239.200.200.1:8004
CCTV2,http://enlen.vip:4022/udp/239.200.200.104:8084
CCTV2,http://enlen.vip:4022/udp/239.200.200.1:8004
CCTV2,http://jx.enlen.vip:4022/udp/239.200.200.104:8084
CCTV2,http://jx.enlen.vip:4022/udp/239.200.200.1:8004
CCTV2,http://www.akw323.com:9527/rtp/238.255.2.11:5999
CCTV2,http://plex.home.yulei.online:9999/rtp/226.0.2.154:9144
CCTV2,http://plex.home.yulei.online:9999/rtp/226.0.2.19:8064
CCTV2,http://110.179.81.140:8082/udp/239.1.1.8:8008
CCTV2,http://1.70.32.10:8085/rtp/239.1.1.8:8008
CCTV2,http://1.70.34.196:8085/udp/239.1.1.8:8008
CCTV2,http://www.wangyuanlin.cn:5555/udp/239.125.2.65:4120
CCTV2,http://www.wangyuanlin.cn:5555/udp/239.125.1.118:4130
CCTV2,http://www.yakui.work:8888/udp/239.125.2.65:4120
CCTV2,http://www.yakui.work:8888/udp/239.125.1.118:4130
CCTV2,http://www.biao72.cc:5555/udp/239.125.2.65:4120
CCTV2,http://www.biao72.cc:5555/udp/239.125.1.118:4130
CCTV2,http://nas.tuyuannet.cn:8800/rtp/239.37.0.3:5540
CCTV2,http://nas.tuyuannet.cn:8800/rtp/239.37.0.21:5540
CCTV2,http://majian.ixiaobai.net:58888/rtp/239.37.0.003:5540
CCTV2,http://majian.ixiaobai.net:58888/rtp/239.37.0.021:5540
CCTV2,http://qingcheng.pro:7890/udp/238.125.1.20:5140
CCTV2,http://qingcheng.pro:7890/udp/238.125.5.20:5140
CCTV2,http://office.gofaraway.top:888/udp/238.125.1.20:5140
CCTV2,http://office.gofaraway.top:888/udp/238.125.5.20:5140
CCTV3,http://wuqianmu.synology.me:4000/udp/232.0.0.170:1234
CCTV3,http://home.ofme.cn:8888/udp/232.0.0.170:1234
CCTV3,http://gang.pecmd.cn:6000/udp/232.0.0.170:1234
CCTV3,http://rt4.orangevip.top:8999/udp/232.0.0.170:1234
CCTV3,http://kui123.asuscomm.com:4022/udp/232.0.0.170:1234
CCTV3,http://kui.i234.me:4022/udp/232.0.0.170:1234
CCTV3,http://lt.wuqianmu.cn:4000/udp/232.0.0.170:1234
CCTV3,http://175.160.11.217:8899/udp/239.33.3.4:22600
CCTV3,http://j4125.hanzy888.top:8899/rtp/239.33.3.4:22600
CCTV3,http://222.241.211.36:10010/udp/239.86.1.174:1234
CCTV3,http://222.241.211.181:10010/udp/239.86.1.174:1234
CCTV3,http://hcf1314.synology.me:4022/udp/238.1.78.170:7232
CCTV3,http://ly.thzhub.top:5555/udp/238.1.78.170:7232
CCTV3,http://www.191919.xyz:8888/udp/238.1.78.170:7232
CCTV3,http://1.196.154.46:2002/udp/239.16.10.2:2000
CCTV3,http://1.196.154.46:2002/udp/239.16.20.253:12530
CCTV3,http://1.196.154.46:2002/udp/239.16.20.3:10030
CCTV3,http://211.143.142.2:4000/rtp/239.255.5.92:8364
CCTV3,http://liuxiaobo.top:8888/rtp/239.69.1.122:10370
CCTV3,http://doityoume.x3322.net:5100/rtp/239.69.1.122:10370
CCTV3,http://www.williamlovesally.com:8010/udp/228.0.0.156:7156
CCTV3,http://www.williamlovesally.com:8010/udp/228.0.0.214:6108
CCTV3,http://183.92.4.163:4000/rtp/228.0.0.156:7156
CCTV3,http://183.92.4.163:4000/rtp/228.0.0.214:6108
CCTV3,http://dun.hitu.vip:8181/udp/239.81.0.231:4056
CCTV3,http://nb8.xyz:4000/udp/239.81.0.231:4056
CCTV3,http://www.8700956.top:18888/udp/239.81.0.231:4056
CCTV3,http://qx.kover.eu.org:60008/udp/239.81.0.231:4056
CCTV3,http://www.dsmcloud.top:8888/udp/239.81.0.231:4056
CCTV3,http://120.234.5.28:6000/udp/239.20.0.28:3292
CCTV3,http://120.237.204.54:7000/udp/239.20.0.28:3292
CCTV3,http://203.88.36.232:55555/udp/239.20.0.28:3292
CCTV3,http://nas.jc-hqp.cn:9999/rtp/233.50.201.196:5140
CCTV3,http://sss918.synology.me:8000/rtp/233.50.201.16:5140
CCTV3,http://sss918.synology.me:8000/rtp/233.50.201.196:5140
CCTV3,http://home.await.moe:30000/udp/239.3.1.172:8001
CCTV3,http://magoo.love:7777/udp/239.3.1.172:8001
CCTV3,http://magoo.fun:7777/udp/239.3.1.172:8001
CCTV3,http://webmail.axxe.top:4022/udp/239.3.1.172:8001
CCTV3,http://www.zzmd.fun:8888/udp/239.3.1.172:8001
CCTV3,http://damaohome.top:17777/udp/225.1.8.88:8000
CCTV3,http://damaohome.top:17777/udp/225.1.8.92:8000
CCTV3,http://mccx.cc:18888/udp/225.1.8.88:8000
CCTV3,http://mccx.cc:18888/udp/225.1.8.92:8000
CCTV3,http://omnix.cn:4000/udp/225.1.8.88:8000
CCTV3,http://omnix.cn:4000/udp/225.1.8.92:8000
CCTV3,http://www.omnix.cn:4000/udp/225.1.8.88:8000
CCTV3,http://www.omnix.cn:4000/udp/225.1.8.92:8000
CCTV3,http://chen2804.synology.me:8888/udp/225.1.8.88:8000
CCTV3,http://chen2804.synology.me:8888/udp/225.1.8.92:8000
CCTV3,http://nxlj.cn:1688/udp/239.45.1.68:5140
CCTV3,http://nxlj.cn:1688/udp/239.45.3.27:5140
CCTV3,http://nxlj.cn:1688/udp/239.45.3.113:5140
CCTV3,http://rance.eicp.net:9981/udp/239.45.1.68:5140
CCTV3,http://rance.eicp.net:9981/udp/239.45.3.27:5140
CCTV3,http://rance.eicp.net:9981/udp/239.45.3.113:5140
CCTV3,http://www.jflying0505.top:8888/udp/239.45.1.68:5140
CCTV3,http://www.jflying0505.top:8888/udp/239.45.3.27:5140
CCTV3,http://www.jflying0505.top:8888/udp/239.45.3.113:5140
CCTV3,http://home.qingyuga.me:8888/udp/239.45.1.68:5140
CCTV3,http://home.qingyuga.me:8888/udp/239.45.3.27:5140
CCTV3,http://home.qingyuga.me:8888/udp/239.45.3.113:5140
CCTV3,http://home.nuaa.sh.cn:4000/udp/239.45.1.68:5140
CCTV3,http://home.nuaa.sh.cn:4000/udp/239.45.3.27:5140
CCTV3,http://home.nuaa.sh.cn:4000/udp/239.45.3.113:5140
CCTV3,http://www.17888.fun:10000/udp/239.45.1.68:5140
CCTV3,http://www.17888.fun:10000/udp/239.45.3.27:5140
CCTV3,http://www.17888.fun:10000/udp/239.45.3.113:5140
CCTV3,http://www.ketsusi.com:8822/udp/239.45.1.68:5140
CCTV3,http://www.ketsusi.com:8822/udp/239.45.3.27:5140
CCTV3,http://www.ketsusi.com:8822/udp/239.45.3.113:5140
CCTV3,http://223.167.77.105:4022/rtp/239.45.3.27:5140
CCTV3,http://223.167.77.105:4022/rtp/239.45.3.113:5140
CCTV3,http://223.167.77.105:4022/rtp/239.45.1.68:5140
CCTV3,http://223.167.134.73:8000/rtp/239.45.3.27:5140
CCTV3,http://223.167.134.73:8000/rtp/239.45.3.113:5140
CCTV3,http://223.167.134.73:8000/rtp/239.45.1.68:5140
CCTV3,http://a.5iu.xyz:10000/udp/239.255.29.12:8231
CCTV3,http://tv.enlen.vip:4022/udp/239.200.200.18:9008
CCTV3,http://tv.enlen.vip:4022/udp/239.200.200.76:9004
CCTV3,http://tv.enlen.vip:4022/udp/239.200.200.71:8012
CCTV3,http://enlen.vip:4022/udp/239.200.200.18:9008
CCTV3,http://enlen.vip:4022/udp/239.200.200.76:9004
CCTV3,http://enlen.vip:4022/udp/239.200.200.71:8012
CCTV3,http://jx.enlen.vip:4022/udp/239.200.200.18:9008
CCTV3,http://jx.enlen.vip:4022/udp/239.200.200.76:9004
CCTV3,http://jx.enlen.vip:4022/udp/239.200.200.71:8012
CCTV3,http://www.akw323.com:9527/rtp/238.255.2.133:5999
CCTV3,http://plex.home.yulei.online:9999/rtp/226.0.2.208:9576
CCTV3,http://plex.home.yulei.online:9999/rtp/226.0.2.20:8072
CCTV3,http://110.179.81.140:8082/udp/239.1.1.9:8009
CCTV3,http://1.70.32.10:8085/rtp/239.1.1.9:8009
CCTV3,http://1.70.34.196:8085/udp/239.1.1.9:8009
CCTV3,http://hhnas.eu.org:10000/rtp/239.29.1.133:5000
CCTV3,http://www.unraidd.top:8282/rtp/239.29.1.133:5000
CCTV3,http://www.wangyuanlin.cn:5555/udp/239.125.2.52:4120
CCTV3,http://www.yakui.work:8888/udp/239.125.2.52:4120
CCTV3,http://www.biao72.cc:5555/udp/239.125.2.52:4120
CCTV3,http://xuys.top:8888/udp/225.1.1.14:5002
CCTV3,http://xuys.top:8888/udp/225.1.1.158:5002
CCTV3,http://wsd.saj-web.top:4000/udp/225.1.1.14:5002
CCTV3,http://wsd.saj-web.top:4000/udp/225.1.1.158:5002
CCTV3,http://www.hhkb.site:5002/udp/225.1.1.14:5002
CCTV3,http://www.hhkb.site:5002/udp/225.1.1.158:5002
CCTV3,http://sun.woisun.com:5555/udp/225.1.1.14:5002
CCTV3,http://sun.woisun.com:5555/udp/225.1.1.158:5002
CCTV3,http://ikuai.xushining.com:50000/udp/225.1.1.14:5002
CCTV3,http://ikuai.xushining.com:50000/udp/225.1.1.158:5002
CCTV3,http://blc.zmychn.cn:4000/udp/225.1.1.14:5002
CCTV3,http://blc.zmychn.cn:4000/udp/225.1.1.158:5002
CCTV3,http://qingcheng.pro:7890/udp/238.125.1.21:5140
CCTV3,http://qingcheng.pro:7890/udp/238.125.5.21:5140
CCTV3,http://office.gofaraway.top:888/udp/238.125.1.21:5140
CCTV3,http://office.gofaraway.top:888/udp/238.125.5.21:5140
CCTV4,http://220.175.145.147:9000/rtp/239.252.220.184:5140
CCTV4,http://gzly.hkychina.com:6002/udp/239.252.220.184:5140
CCTV4,http://222.241.211.36:10010/udp/239.86.1.228:1234
CCTV4,http://222.241.211.181:10010/udp/239.86.1.228:1234
CCTV4,http://mi4.xyz:8888/udp/239.76.253.95:9000
CCTV4,http://mi4.xyz:8888/udp/239.76.253.154:9000
CCTV4,http://mi4.xyz:8888/udp/239.76.246.154:1234
CCTV4,http://mi4.xyz:8888/udp/239.76.245.195:1234
CCTV4,http://www.tk1986.top:8888/udp/239.76.253.95:9000
CCTV4,http://www.tk1986.top:8888/udp/239.76.253.154:9000
CCTV4,http://www.tk1986.top:8888/udp/239.76.246.154:1234
CCTV4,http://www.tk1986.top:8888/udp/239.76.245.195:1234
CCTV4,http://do.dsp.mp.mi4.xyz:8888/udp/239.76.253.95:9000
CCTV4,http://do.dsp.mp.mi4.xyz:8888/udp/239.76.253.154:9000
CCTV4,http://do.dsp.mp.mi4.xyz:8888/udp/239.76.246.154:1234
CCTV4,http://do.dsp.mp.mi4.xyz:8888/udp/239.76.245.195:1234
CCTV4,http://lede.medahl.com:10098/udp/239.76.253.95:9000
CCTV4,http://lede.medahl.com:10098/udp/239.76.253.154:9000
CCTV4,http://lede.medahl.com:10098/udp/239.76.246.154:1234
CCTV4,http://lede.medahl.com:10098/udp/239.76.245.195:1234
CCTV4,http://www.hn-valve.com:8888/udp/239.76.253.95:9000
CCTV4,http://www.hn-valve.com:8888/udp/239.76.253.154:9000
CCTV4,http://www.hn-valve.com:8888/udp/239.76.246.154:1234
CCTV4,http://www.hn-valve.com:8888/udp/239.76.245.195:1234
CCTV4,http://hcf1314.synology.me:4022/udp/238.1.78.236:7760
CCTV4,http://hcf1314.synology.me:4022/udp/238.1.78.46:6240
CCTV4,http://ly.thzhub.top:5555/udp/238.1.78.236:7760
CCTV4,http://ly.thzhub.top:5555/udp/238.1.78.46:6240
CCTV4,http://www.191919.xyz:8888/udp/238.1.78.236:7760
CCTV4,http://www.191919.xyz:8888/udp/238.1.78.46:6240
CCTV4,http://1.196.154.46:2002/udp/239.16.10.128:2000
CCTV4,http://1.196.154.46:2002/udp/239.16.20.4:10040
CCTV4,http://ik6.iptv8.net:8888/udp/225.1.5.30:1333
CCTV4,http://ik6.iptv8.net:8888/udp/225.1.4.4:1033
CCTV4,http://xingyang.net.cn:4000/udp/225.1.5.30:1333
CCTV4,http://xingyang.net.cn:4000/udp/225.1.4.4:1033
CCTV4,http://y.vlanl.com:4022/rtp/225.1.5.30:1333
CCTV4,http://y.vlanl.com:4022/rtp/225.1.4.4:1033
CCTV4,http://www.91dos.cn:4022/udp/239.61.5.56:1025
CCTV4,http://e3.woc.iiiya.cn:8888/udp/239.61.5.56:1025
CCTV4,http://e2.woc.iiiya.cn:8888/udp/239.61.5.56:1025
CCTV4,http://175.43.106.84:4022/udp/239.61.5.56:1025
CCTV4,http://itms.xznet.org:41097/rtp/239.254.200.190:6307
CCTV4,http://op.sev7.net:4022/rtp/239.254.200.190:6307
CCTV4,http://www.sjwyp.com:4022/rtp/239.254.200.190:6307
CCTV4,http://www.petzhu.top:7000/rtp/239.254.200.190:6307
CCTV4,http://mail.petzhu.top:7000/udp/239.254.200.190:6307
CCTV4,http://liuxiaobo.top:8888/rtp/239.69.1.138:10466
CCTV4,http://doityoume.x3322.net:5100/rtp/239.69.1.138:10466
CCTV4,http://doityoume.x3322.net:5100/rtp/239.254.96.155:9004
CCTV4,http://www.williamlovesally.com:8010/udp/228.0.0.143:7143
CCTV4,http://www.williamlovesally.com:8010/udp/228.0.0.215:6108
CCTV4,http://183.92.4.163:4000/rtp/228.0.0.143:7143
CCTV4,http://183.92.4.163:4000/rtp/228.0.0.215:6108
CCTV4,http://dun.hitu.vip:8181/udp/239.81.0.96:4056
CCTV4,http://dun.hitu.vip:8181/udp/239.81.0.16:4056
CCTV4,http://nb8.xyz:4000/udp/239.81.0.96:4056
CCTV4,http://nb8.xyz:4000/udp/239.81.0.16:4056
CCTV4,http://www.8700956.top:18888/udp/239.81.0.96:4056
CCTV4,http://www.8700956.top:18888/udp/239.81.0.16:4056
CCTV4,http://qx.kover.eu.org:60008/udp/239.81.0.96:4056
CCTV4,http://qx.kover.eu.org:60008/udp/239.81.0.16:4056
CCTV4,http://www.dsmcloud.top:8888/udp/239.81.0.96:4056
CCTV4,http://www.dsmcloud.top:8888/udp/239.81.0.16:4056
CCTV4,http://sss918.synology.me:8000/rtp/233.50.200.101:5140
CCTV4,http://sss918.synology.me:8000/rtp/233.50.200.51:5140
CCTV4,http://sss918.synology.me:8000/rtp/233.50.201.4:5140
CCTV4,http://njepc.x3322.net:4000/udp/239.93.12.60:5140
CCTV4,http://117.176.241.206:4022/udp/239.11.0.109:5140
CCTV4,http://117.176.241.206:4022/udp/239.10.0.148:5140
CCTV4,http://home.await.moe:30000/udp/239.3.1.105:8092
CCTV4,http://magoo.love:7777/udp/239.3.1.105:8092
CCTV4,http://magoo.fun:7777/udp/239.3.1.105:8092
CCTV4,http://webmail.axxe.top:4022/udp/239.3.1.105:8092
CCTV4,http://www.zzmd.fun:8888/udp/239.3.1.105:8092
CCTV4,http://damaohome.top:17777/udp/225.1.8.4:8092
CCTV4,http://damaohome.top:17777/udp/225.1.8.104:8216
CCTV4,http://mccx.cc:18888/udp/225.1.8.4:8092
CCTV4,http://mccx.cc:18888/udp/225.1.8.104:8216
CCTV4,http://omnix.cn:4000/udp/225.1.8.4:8092
CCTV4,http://omnix.cn:4000/udp/225.1.8.104:8216
CCTV4,http://www.omnix.cn:4000/udp/225.1.8.4:8092
CCTV4,http://www.omnix.cn:4000/udp/225.1.8.104:8216
CCTV4,http://chen2804.synology.me:8888/udp/225.1.8.4:8092
CCTV4,http://chen2804.synology.me:8888/udp/225.1.8.104:8216
CCTV4,http://nxlj.cn:1688/udp/239.45.0.2:5140
CCTV4,http://nxlj.cn:1688/udp/239.45.3.190:5140
CCTV4,http://rance.eicp.net:9981/udp/239.45.0.2:5140
CCTV4,http://rance.eicp.net:9981/udp/239.45.3.190:5140
CCTV4,http://www.jflying0505.top:8888/udp/239.45.0.2:5140
CCTV4,http://www.jflying0505.top:8888/udp/239.45.3.190:5140
CCTV4,http://home.qingyuga.me:8888/udp/239.45.0.2:5140
CCTV4,http://home.qingyuga.me:8888/udp/239.45.3.190:5140
CCTV4,http://home.nuaa.sh.cn:4000/udp/239.45.0.2:5140
CCTV4,http://home.nuaa.sh.cn:4000/udp/239.45.3.190:5140
CCTV4,http://www.17888.fun:10000/udp/239.45.0.2:5140
CCTV4,http://www.17888.fun:10000/udp/239.45.3.190:5140
CCTV4,http://www.ketsusi.com:8822/udp/239.45.0.2:5140
CCTV4,http://www.ketsusi.com:8822/udp/239.45.3.190:5140
CCTV4,http://223.167.77.105:4022/rtp/239.45.3.190:5140
CCTV4,http://223.167.134.73:8000/rtp/239.45.3.190:5140
CCTV4,http://a.5iu.xyz:10000/udp/239.255.30.83:8231
CCTV4,http://www.akw323.com:9527/rtp/238.255.2.92:5999
CCTV4,http://plex.home.yulei.online:9999/rtp/226.0.2.156:9160
CCTV4,http://plex.home.yulei.online:9999/rtp/226.0.2.21:8080
CCTV4,http://110.179.81.140:8082/udp/239.1.1.10:8010
CCTV4,http://1.70.32.10:8085/rtp/239.1.1.10:8010
CCTV4,http://1.70.34.196:8085/udp/239.1.1.10:8010
CCTV4,http://hhnas.eu.org:10000/rtp/239.29.0.87:5000
CCTV4,http://www.unraidd.top:8282/rtp/239.29.0.87:5000
CCTV4,http://www.wangyuanlin.cn:5555/udp/239.125.2.64:4120
CCTV4,http://www.wangyuanlin.cn:5555/udp/239.125.1.141:4130
CCTV4,http://www.yakui.work:8888/udp/239.125.2.64:4120
CCTV4,http://www.yakui.work:8888/udp/239.125.1.141:4130
CCTV4,http://www.biao72.cc:5555/udp/239.125.2.64:4120
CCTV4,http://www.biao72.cc:5555/udp/239.125.1.141:4130
CCTV5,http://wuqianmu.synology.me:4000/udp/232.0.0.171:1234
CCTV5,http://home.ofme.cn:8888/udp/232.0.0.171:1234
CCTV5,http://gang.pecmd.cn:6000/udp/232.0.0.171:1234
CCTV5,http://rt4.orangevip.top:8999/udp/232.0.0.171:1234
CCTV5,http://kui123.asuscomm.com:4022/udp/232.0.0.171:1234
